metrics.total_fit_duration,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_10,metrics.none_share,metrics.rtp_similarity_h_20,metrics.fit_duration_per_fold,metrics.total_run_time,metrics.prep_duration,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_15,metrics.rtp_eval_duration,metrics.nap_duration,metrics.nap_accuracy,metrics.process_stage_width,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_2,metrics.nap_eval_duration,metrics.n_process_stages,metrics.avg_pruned_patterns_per_stage,metrics.rtp_duration,metrics.avg_unpruned_patterns_per_stage,metrics.rtp_similarity_h_1,params.max_pattern_size_eval,params.train_pct,params.max_pattern_size_train,params.filter_sequences,params.ncores,params.prune_func,params.process_stage_width_percentage,params.weight,params.min_freq,params.base_cv_hash,params.random_seed,params.cv_folds,params.break_buffer,params.model_config,params.weights,params.task,params.selection_method,params.cv_hash,params.dataset
134.61401060782373,0.9111425114878173,0.7943741158150484,0.034311269787992635,0.6954612554729603,26.922802121564747,14500502.428092852,2.0288969725370407,0.5160927363838311,0.3134517277830614,0.7380396502540387,38.11651265844703,5.060780305787921,0.7290494423492636,97.4,0.870504282432295,0.9375752451310781,0.11271865665912624,1.0,0.0,34.89366000704467,1270.0,0.9677278859463838,17.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.4905841313918724e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,149058413139187234484189006142757446979_eps4_s0,BPI2012_C
134.61401060782373,0.8982569375721023,0.7510761055943261,0.034311269787992635,0.6359157591178991,26.922802121564747,14500841.291197117,2.0288969725370407,0.5151918054515608,0.35084711102676336,0.6809156516060584,30.69322895593941,5.393295381963253,0.7213075484412652,97.4,0.8487780570173378,0.9291749562648915,0.11370666064321991,1.0,0.0,23.792388001829387,1270.0,0.9635979949698579,21.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.4905841313918724e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,149058413139187234484189006142757446979_eps5_s0,BPI2012_C
989.7178409975022,0.9641564118257253,0.9220224076147158,3.3761921024480055e-05,0.8398059559170024,197.94356819950045,14454710.63754199,2.362495042383671,0.5845391580146775,0.18892686320161012,0.8820488563291742,61.78752802312374,85.3113938678056,0.7624118693714904,97.4,0.9554524189336243,0.9703718718583456,0.14455707035958762,1.0,0.0,10896.405372673646,232645.8,0.9817228933491979,3.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps0_s0,BPI2012_C
989.7178409975022,0.8248170508775814,0.5727127381969008,3.3761921024480055e-05,0.4499803720408286,197.94356819950045,14477822.410625985,2.362495042383671,0.461488789547856,0.4095295157908425,0.49129408877239183,8.69384194612503,84.1720546208322,0.5146043723248626,97.4,0.7270099830559685,0.8793880784367472,0.11719304881989949,1.0,0.0,165.62326557412743,232645.8,0.9339654019898097,5.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps1_s0,BPI2012_C
989.7178409975022,0.8543553854060907,0.6168821532891389,3.3761921024480055e-05,0.49801029345099057,197.94356819950045,14479241.09445093,2.362495042383671,0.5210827641907148,0.42608537105593103,0.5385893366303818,13.07248176187277,86.0806022617966,0.5850931576628271,97.4,0.7684317143393786,0.9004642961036884,0.11885661669075487,1.0,0.0,188.08007171228527,232645.8,0.9510585977245803,7.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps2_s0,BPI2012_C
989.7178409975022,0.8704737599036798,0.6306173931249859,3.3761921024480055e-05,0.5005234800780676,197.94356819950045,14480500.330138883,2.362495042383671,0.5728157973476021,0.4587187502508291,0.5442902123440098,12.50937440097332,90.10582575425505,0.6481923127952334,97.4,0.7845540018509582,0.9162238042976029,0.11822106055915352,1.0,0.0,135.96496951654552,232645.8,0.9604964441479276,11.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps3_s0,BPI2012_C
989.7178409975022,0.8798350571460871,0.6618234526490581,3.3761921024480055e-05,0.5255233337515914,197.94356819950045,14481820.403836215,2.362495042383671,0.5606956405068633,0.4777108533449638,0.5717414194482665,13.358695397898554,106.01906299702823,0.6757750515170964,97.4,0.8010632445721907,0.9235776565819481,0.11782350502908226,1.0,0.0,159.88798143602907,232645.8,0.9616083665452285,17.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps4_s0,BPI2012_C
989.7178409975022,0.8782395877790851,0.6574050168063119,3.3761921024480055e-05,0.5208137758142138,197.94356819950045,14483310.201100672,2.362495042383671,0.5733890596308038,0.4741345773576966,0.5665231187862309,11.920591947436332,127.58641201481223,0.6698462353932543,97.4,0.7994685185099426,0.9211737241710913,0.12105255611240859,1.0,0.0,169.4283290490508,232645.8,0.9602422820778418,21.0,0.8,21.0,1.0,1.0,,1.0,,1e-07,2.2476035837033703e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,224760358370337034075117362179122216196_eps5_s0,BPI2012_C
138.56806578673422,0.9637063136486146,0.9213483797031083,0.00099027499193688,0.839074833627804,27.713613157346845,14490320.094401041,2.129886321723461,0.5821381100966638,0.18859107912620202,0.8813280328784281,57.65735377594829,16.451833517104387,0.7617594028625428,97.4,0.954907454392939,0.9700156534745623,0.11656794808804985,1.0,0.0,1837.0056752558799,9615.2,0.9814376009985505,3.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps0_s0,BPI2012_C
138.56806578673422,0.837065232036643,0.5930163333536045,0.00099027499193688,0.4788776652507617,27.713613157346845,14494348.926807657,2.129886321723461,0.5123139497723487,0.4397166158919553,0.5165222324140739,9.773381203040481,16.561063178628682,0.5486613818422469,97.4,0.7477693201275881,0.8890686864333317,0.11641316711902613,1.0,0.0,30.352699434012173,9615.2,0.9399597879724544,5.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps1_s0,BPI2012_C
138.56806578673422,0.877626907534054,0.6906602567537299,0.00099027499193688,0.577285407813483,27.713613157346845,14494711.217903506,2.129886321723461,0.5770187161397843,0.4305469229806843,0.6142317273049285,20.815994339063764,16.946418174728752,0.6301869728715646,97.4,0.8093975390625477,0.9157948881650363,0.13959275707602498,1.0,0.0,57.106697912141684,9615.2,0.9599351670157779,7.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps2_s0,BPI2012_C
138.56806578673422,0.8977121668481262,0.7354020140547568,0.00099027499193688,0.6087119163246821,27.713613157346845,14495243.653964052,2.129886321723461,0.5967452373150558,0.4290729437595295,0.6584123318584453,24.32864133529365,18.00477952361107,0.6304078694231017,97.4,0.8436919618122077,0.9301736411097888,0.11862513981759545,1.0,0.0,60.76981237009168,9615.2,0.963876645757033,11.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps3_s0,BPI2012_C
138.56806578673422,0.9113256400560896,0.7359407123077648,0.00099027499193688,0.5915967446534054,27.713613157346845,14495744.980664585,2.129886321723461,0.5888126595829372,0.4435290562339791,0.6480603603129207,23.34451748356223,20.2156621016562,0.7196178714101567,97.4,0.8578763623884754,0.9408856792141076,0.11376876235008235,1.0,0.0,60.99953570589423,9615.2,0.9699732307174687,17.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps4_s0,BPI2012_C
138.56806578673422,0.9147583973168498,0.7309880188020649,0.00099027499193688,0.5684605763572979,27.713613157346845,14496266.233443782,2.129886321723461,0.5997881319046183,0.453721950018657,0.6293328879193167,21.44361891783774,21.83777017891407,0.7287361816911705,97.4,0.8604053118478019,0.9437823128142157,0.11570672094821925,1.0,0.0,56.45710899345577,9615.2,0.9717853461869691,21.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,3.1675979456830267e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,316759794568302682997644594354794945954_eps5_s0,BPI2012_C
1007.369895869866,0.9641564118257253,0.9220224076147158,3.3761921024480055e-05,0.8398059559170024,201.4739791739732,14387400.098326009,2.4639344420284037,0.5845391580146775,0.18892686320161012,0.8820488563291742,58.44111038856208,84.97776542343199,0.7624118693714904,97.4,0.9554524189336243,0.9703718718583456,0.12557965666055676,1.0,0.0,11005.069513558969,232645.8,0.9817228933491979,3.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps0_s0,BPI2012_C
1007.369895869866,0.8248170508775814,0.5727127381969008,3.3761921024480055e-05,0.4499803720408286,201.4739791739732,14410732.798766905,2.4639344420284037,0.461488789547856,0.4095295157908425,0.49129408877239183,8.715195188298821,85.41781421713532,0.5146043723248626,97.4,0.7270099830559685,0.8793880784367472,0.12094877324998374,1.0,0.0,163.09446497932078,232645.8,0.9339654019898097,5.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps1_s0,BPI2012_C
1007.369895869866,0.8543553854060907,0.6168821532891389,3.3761921024480055e-05,0.49801029345099057,201.4739791739732,14412158.994672278,2.4639344420284037,0.5210827641907148,0.42608537105593103,0.5385893366303818,13.186654175072908,86.99231371171773,0.5850931576628271,97.4,0.7684317143393786,0.9004642961036884,0.115725602582097,1.0,0.0,191.55945991761982,232645.8,0.9510585977245803,7.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps2_s0,BPI2012_C
1007.369895869866,0.8704737599036798,0.6306173931249859,3.3761921024480055e-05,0.5005234800780676,201.4739791739732,14413426.783060085,2.4639344420284037,0.5728157973476021,0.4587187502508291,0.5442902123440098,12.580579701438547,90.60958218201995,0.6481923127952334,97.4,0.7845540018509582,0.9162238042976029,0.12133063450455661,1.0,0.0,136.17991710007192,232645.8,0.9604964441479276,11.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps3_s0,BPI2012_C
1007.369895869866,0.8798350571460871,0.6618234526490581,3.3761921024480055e-05,0.5255233337515914,201.4739791739732,14414739.687428081,2.4639344420284037,0.5606956405068633,0.4777108533449638,0.5717414194482665,13.484597348049283,105.23709791339934,0.6757750515170964,97.4,0.8010632445721907,0.9235776565819481,0.11836873777210707,1.0,0.0,157.9626373834908,232645.8,0.9616083665452285,17.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps4_s0,BPI2012_C
1007.369895869866,0.8782395877790851,0.6574050168063119,3.3761921024480055e-05,0.5208137758142138,201.4739791739732,14416217.837566972,2.4639344420284037,0.5733890596308038,0.4741345773576966,0.5665231187862309,12.013002003356814,127.23949603289365,0.6698462353932543,97.4,0.7994685185099426,0.9211737241710913,0.12559910155832762,1.0,0.0,168.1808043129742,232645.8,0.9602422820778418,21.0,0.8,21.0,1.0,1.0,,1.0,,1e-10,8.578662438993424e+37,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,85786624389934247284509876354467652603_eps5_s0,BPI2012_C
77.18192046694458,0.981848589925356,0.9626006741225707,0.00246670625590378,0.9224367522927442,15.436384093388915,14586895.878438856,3.106853909790516,0.6360213467129688,0.14165557708259274,0.943536939762659,252.3140484958887,16.17422517724335,0.829542203402581,177.0,0.9781931292865922,0.9856243995997248,0.1340186893939972,1.0,0.0,5122.042036684603,10395.2,0.9924789997378465,3.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps0_s0,BPI2012_Full
77.18192046694458,0.8993331451162134,0.7060305349994053,0.00246670625590378,0.5594808672294966,15.436384093388915,14598420.870219607,3.106853909790516,0.570506611595554,0.30750896788029325,0.6231451002601996,49.60733711458742,16.17006393633783,0.6171818951222615,177.0,0.8363465361677864,0.9333309356091126,0.1339399758726358,1.0,0.0,148.09002622812986,10395.2,0.9684187966654438,5.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps1_s0,BPI2012_Full
77.18192046694458,0.927336411057591,0.7739958748990898,0.00246670625590378,0.6396084648199031,15.436384093388915,14600085.275231367,3.106853909790516,0.6431096998192052,0.3022290785038045,0.6981891174541175,89.0852672573179,16.647922011837363,0.7245850242759287,177.0,0.879077342319835,0.9537637367415396,0.1334781680256128,1.0,0.0,247.03516633287072,10395.2,0.9825010334754424,7.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps2_s0,BPI2012_Full
77.18192046694458,0.9353627954237276,0.7981833205516823,0.00246670625590378,0.6771691217656591,15.436384093388915,14601439.65008406,3.106853909790516,0.6682774607797757,0.3294447085610683,0.7272667648849749,101.93154399096966,17.11989853978157,0.7922563911307171,177.0,0.894296237765633,0.9605426966761028,0.13112201578915114,1.0,0.0,153.63792446926237,10395.2,0.984849481100374,11.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps3_s0,BPI2012_Full
77.18192046694458,0.942764226092691,0.8398993466311282,0.00246670625590378,0.7323809569892124,15.436384093388915,14602882.050000045,3.106853909790516,0.6611504429640039,0.32005966254157714,0.7811810959122603,130.51884177811445,19.15693824402988,0.7990456040119327,177.0,0.9111813698510156,0.9646752548941327,0.13203055225312704,1.0,0.0,148.87208416871727,10395.2,0.9848282304433795,17.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps4_s0,BPI2012_Full
77.18192046694458,0.944789736668081,0.837521820631969,0.00246670625590378,0.7177034737894207,15.436384093388915,14604360.757105034,3.106853909790516,0.6645676946458756,0.3423191914601677,0.7684513558683107,121.2195554625243,20.66703204140067,0.8060792285437237,177.0,0.9120980446467793,0.9661623657065876,0.1304551344364881,1.0,0.0,155.6649744518101,10395.2,0.9857753267231291,21.0,0.8,21.0,1.0,1.0,,1.0,,0.0001,1.2284609319916076e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,122846093199160757595165620464306597802_eps5_s0,BPI2012_Full
74.54240849427879,0.9700474853054917,0.9454478770995841,0.025636072432693658,0.9044397395436962,14.908481698855756,14609552.175028872,3.144685188308358,0.5686005586468375,0.1278007548295187,0.925821435407476,251.28303615562618,5.076071113720536,0.8137868559903548,177.0,0.9626359946762193,0.9758363863501763,0.1333666466176509,1.0,0.0,1142.7039382766932,1568.4,0.9856483915115508,3.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps0_s0,BPI2012_Full
74.54240849427879,0.9191259877789936,0.8040086238279377,0.025636072432693658,0.7140592200340793,14.908481698855756,14613121.38421888,3.144685188308358,0.5642310206840836,0.22362639721663485,0.7568488248627186,135.43271295689047,5.1957696009427305,0.7053988141894492,177.0,0.8800449118536499,0.9455879910494914,0.13442230783402914,1.0,0.0,104.98367573879659,1568.4,0.9724599167308619,5.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps1_s0,BPI2012_Full
74.54240849427879,0.9312930532359662,0.8377376685949546,0.025636072432693658,0.7575119855321903,14.908481698855756,14614542.620699514,3.144685188308358,0.5763172352841588,0.1914177894717396,0.7940621706702039,171.67919396571816,5.339283686876297,0.7130468776746074,177.0,0.8994826494579128,0.9500721454984443,0.13180583082139488,1.0,0.0,124.46091318763793,1568.4,0.9757893990039556,7.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps2_s0,BPI2012_Full
74.54240849427879,0.9538059357673354,0.9100365936119607,0.025636072432693658,0.8591843425330739,14.908481698855756,14616026.989417905,3.144685188308358,0.5924814972242298,0.17448802482548326,0.8841290481764293,214.42359382882714,5.569408325105906,0.7648626338279193,177.0,0.9392759204671464,0.9658429786612771,0.13090423755347727,1.0,0.0,83.88912658989429,1568.4,0.9819374971217135,11.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps3_s0,BPI2012_Full
74.54240849427879,0.946967457644934,0.884048267502143,0.025636072432693658,0.8178732743779538,14.908481698855756,14617555.915895406,3.144685188308358,0.5815651751349064,0.22161566535480412,0.8490135059400081,197.2863739874214,5.990251074358821,0.7991631695852331,177.0,0.9258244883547405,0.9629935795326343,0.13341751061379906,1.0,0.0,101.43494423739612,1568.4,0.9809040426076276,17.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps4_s0,BPI2012_Full
74.54240849427879,0.9518026729978197,0.9004455997366388,0.025636072432693658,0.8439689579289981,14.908481698855756,14619155.481471319,3.144685188308358,0.5864250293612676,0.20040168740606812,0.8715221818113669,216.0546117722988,6.112931810691952,0.8169176923730996,177.0,0.9332348689351342,0.9660542896097587,0.1322209760546684,1.0,0.0,107.0555574759841,1568.4,0.9822323011943398,21.0,0.8,21.0,1.0,1.0,,1.0,,0.001,1.7002967328949075e+38,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,170029673289490739847706459569643063024_eps5_s0,BPI2012_Full
84.81302930042148,0.8051600981307929,0.6454204730615587,0.30669209495887306,0.5365876470276578,16.962605860084295,14620966.572490782,3.0720825120806694,0.3526417910604977,0.07571911907666429,0.5844604330299094,132.66274793222547,1.2933143839240073,0.5948897513836766,177.0,0.7367752884439207,0.8552483921300098,0.1319033700972795,1.0,0.0,109.94843178801239,150.4,0.9154553584875831,3.0,0.8,21.0,1.0,1.0,,1.0,,0.01,3.1068503532776427e+35,42.0,5.0,1.2,min_freq_conf,['None'],"['nap', 'rtp']",PROB_LEN_DIST,310685035327764322205088059225090241_eps0_s0,BPI2012_Full
