metrics.total_fit_duration,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_10,metrics.none_share,metrics.rtp_similarity_h_20,metrics.fit_duration_per_fold,metrics.total_run_time,metrics.prep_duration,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_15,metrics.rtp_eval_duration,metrics.nap_duration,metrics.nap_accuracy,metrics.process_stage_width,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_2,metrics.nap_eval_duration,metrics.n_process_stages,metrics.avg_pruned_patterns_per_stage,metrics.rtp_duration,metrics.avg_unpruned_patterns_per_stage,metrics.rtp_similarity_h_1,params.max_pattern_size_eval,params.model_config,params.weights,params.task,params.train_pct,params.max_pattern_size_train,params.filter_sequences,params.selection_method,params.ncores,params.prune_func,params.process_stage_width_percentage,params.cv_hash,params.weight,params.min_freq,params.base_cv_hash,params.random_seed,params.cv_folds,params.dataset,params.break_buffer
84.81302930042148,0.8204898032313859,0.667005817484358,0.3090354965937612,0.5575798552578441,16.962605860084295,14623808.052749792,3.0720825120806694,0.3422110577446643,0.0953593200565622,0.6057848203918306,139.2259162236005,1.416081491857767,0.5904625313732521,173.0,0.7574534823966798,0.86471328841372,0.1342592407017946,1.0,0.0,29.80701837874949,149.0,0.9192007675263328,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps3_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.82308134487304,0.6793026342700852,0.2795830778663397,0.5789057274684597,16.962605860084295,14623637.133698704,3.0720825120806694,0.3792576502899782,0.1032704403737366,0.6235612794984567,147.5374150313437,1.4434102959930897,0.6131388177588633,178.0,0.7622761525751862,0.8665233414261079,0.1332883238792419,1.0,0.0,29.045388044789437,156.0,0.9201150270404136,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps3_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8157286119320938,0.6510442338889574,0.3442319668828076,0.5335347807256049,16.962605860084295,14623458.65251208,3.0720825120806694,0.3108046646226369,0.0979174947809352,0.5846574389826183,114.01617505960166,1.4046840723603964,0.5543649485291424,178.0,0.7490155065038985,0.8617269090159603,0.1793589480221271,1.0,0.0,24.46468455530703,143.0,0.9174443881695766,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps3_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8030999229934236,0.6407629350515471,0.3206925277989061,0.5315292733273271,16.962605860084295,14623318.260233035,3.0720825120806694,0.3393534803841749,0.0735235110614344,0.5794515379376154,135.006617102772,1.3787765465676785,0.5854793726683328,178.0,0.7337101267971436,0.8535490734644542,0.1329720113426447,1.0,0.0,41.74573156423867,148.0,0.9142427302293402,7.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps2_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8073241265654355,0.6534618142936919,0.2799174056525506,0.5492442164350358,16.962605860084295,14623139.675397731,3.0720825120806694,0.3746016451664334,0.0778342877502959,0.5952731790551674,133.3901984486729,1.3799635879695415,0.6154753784037905,178.0,0.7407691600108333,0.8566684760414974,0.1307518910616636,1.0,0.0,41.090670796111226,156.0,0.9162370560871678,7.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps2_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8068851462315788,0.646910694222807,0.3090354965937612,0.5365480933014427,16.962605860084295,14622963.35910912,3.0720825120806694,0.3482800845905704,0.0732308000752208,0.5851001541460076,139.1199254784733,1.4101195689290762,0.5966654714951596,173.0,0.7389349578117042,0.8563667431116584,0.1314638741314411,1.0,0.0,44.18160678818822,149.0,0.9161083037248738,7.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps2_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8083585137605261,0.6574756738599814,0.2795830778663397,0.5562025626933832,16.962605860084295,14622778.188581236,3.0720825120806694,0.3851980838678586,0.0795204280872997,0.6012010031889585,146.79093280248344,1.415759339928627,0.6177011577163054,178.0,0.7422752262743918,0.8574942492964821,0.1314830854535102,1.0,0.0,42.77216144092381,156.0,0.9167791532705418,7.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps2_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8001810781351126,0.6288098803676175,0.3442319668828076,0.5103128632001708,16.962605860084295,14622586.737750024,3.0720825120806694,0.3157756612934512,0.0737132138816541,0.5618653395120374,113.78746845014392,1.3925643395632503,0.5591273766347951,178.0,0.7282933848861631,0.8521909577330806,0.1355143506079912,1.0,0.0,36.338355019688606,143.0,0.9139195837584349,7.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps2_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.803095283508275,0.6407286016606845,0.3206925277989061,0.5314316065960637,16.962605860084295,14622434.749747949,3.0720825120806694,0.3393534803841749,0.0736065184126747,0.579387747638478,136.09144505485892,1.326313577592373,0.5854793726683328,178.0,0.7336992330185932,0.8535464372378426,0.1328533124178648,1.0,0.0,59.01259086094797,148.0,0.9142418125655076,5.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps1_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8073190234028041,0.6534309815742524,0.2799174056525506,0.5491573871906354,16.962605860084295,14622237.878728172,3.0720825120806694,0.3746016451664334,0.0779023649096652,0.5952162279270818,132.76793103851378,1.3454633224755526,0.6154753784037905,178.0,0.7407584417667938,0.8566656218180538,0.1322682816535234,1.0,0.0,58.2627711892128,156.0,0.9162360308762564,5.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps1_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8068808621404564,0.6468791909399896,0.3090354965937612,0.5364584463135943,16.962605860084295,14622045.04660529,3.0720825120806694,0.3482800845905704,0.073308623240916,0.5850417352031446,139.64004636742175,1.3736914731562138,0.5966654714951596,173.0,0.7389249397744653,0.8563643424481746,0.1336737927049398,1.0,0.0,62.70860890857875,149.0,0.9161074890566046,5.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps1_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.80835406977026,0.6574446715604031,0.2795830778663397,0.5561114302790404,16.962605860084295,14621840.84722619,3.0720825120806694,0.3851980838678586,0.0796171417176481,0.6011420982799763,145.47748571634293,1.3773523233830929,0.6177011577163054,178.0,0.7422653717928335,0.8574916778876384,0.1332929749041795,1.0,0.0,60.24470912665129,156.0,0.91677818865017,5.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps1_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8001745363049493,0.6287698406690458,0.3442319668828076,0.510204740911979,16.962605860084295,14621633.283062,3.0720825120806694,0.3157756612934512,0.0737892953829431,0.5617932858075579,113.70384907722472,1.336907071992755,0.5591273766347951,178.0,0.7282791484917088,0.8521871980847942,0.13489805534482,1.0,0.0,51.12554142065346,143.0,0.9139182031083396,5.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps1_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8030914005287157,0.6407037042551453,0.3206925277989061,0.5313615324563535,16.962605860084295,14621466.651013728,3.0720825120806694,0.3393534803841749,0.073670352586154,0.5793417650052665,134.43172021955252,1.3137242570519447,0.5854793726683328,178.0,0.733690841683161,0.853544237107575,0.1303384285420179,1.0,0.0,111.6899252384901,148.0,0.9142410368923832,3.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps0_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8073135363812513,0.6533943885190714,0.2799174056525506,0.5490525629438321,16.962605860084295,14621218.75449742,3.0720825120806694,0.3746016451664334,0.0779900506666301,0.5951479240704146,132.72391223162413,1.2849583011120558,0.6154753784037905,178.0,0.7407463628247153,0.8566624606841894,0.1306956149637699,1.0,0.0,109.58337111771108,156.0,0.9162348129471738,3.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps0_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8068770891022036,0.6468553942405596,0.3090354965937612,0.5363922586905652,16.962605860084295,14620974.698385824,3.0720825120806694,0.3482800845905704,0.073367025743012,0.5849980860585243,137.9152242448181,1.2970644757151604,0.5966654714951596,173.0,0.7389168418966432,0.8563622032203029,0.1335378866642713,1.0,0.0,118.02602855116128,149.0,0.9161067271105644,3.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps0_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8083486637190711,0.6574083964412282,0.2795830778663397,0.556007459015198,16.962605860084295,14620716.998059891,3.0720825120806694,0.3851980838678586,0.0797146955554097,0.6010743494394425,145.37311388365924,1.3237393610179424,0.6177011577163054,178.0,0.7422534474619924,0.8574885458766819,0.1330311242491006,1.0,0.0,114.08522486500442,156.0,0.9167769764053898,3.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps0_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
84.81302930042148,0.8001698009227228,0.6287404818517885,0.3442319668828076,0.5101244220323404,16.962605860084295,14620455.760497052,3.0720825120806694,0.3157756612934512,0.0738534708321156,0.5617400405758988,112.86976908147336,1.2470855247229338,0.5591273766347951,178.0,0.7282689483530913,0.8521845137613,0.1319137960672378,1.0,0.0,96.35760916769505,143.0,0.9139172390824044,3.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,310685035327764322205088059225090241_eps0_s0,,0.01,3.106850353277643e+35,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9517036268754864,0.9003619663404494,0.0255170415444239,0.8451860432843037,14.908481698855756,14619823.865535216,3.144685188308358,0.583819335822558,0.1995217778922575,0.8722102862055297,223.3712060339749,6.24573540315032,0.8172878409214387,178.0,0.932838597415971,0.9655216187170436,0.1344190873205661,1.0,0.0,111.93487415276468,1584.0,0.9817489558701948,21.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps5_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9516922624731776,0.8987303729153417,0.0254420088125218,0.8410230020531994,14.908481698855756,14619481.860382017,3.144685188308358,0.5837718797176042,0.2037375681222518,0.8690064258288861,206.1564319357276,5.9148419965058565,0.8150845301524677,178.0,0.9323221224368504,0.966097412179486,0.1307773906737566,1.0,0.0,102.0685311537236,1533.0,0.982055582251765,21.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps5_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9517961192814544,0.90248943013544,0.0246504123341699,0.8481650954079661,14.908481698855756,14619167.260654224,3.144685188308358,0.5829248620911818,0.1945540596733578,0.8746800366566317,229.3772230427712,6.091538259759545,0.8185550376479025,173.0,0.9342576915785544,0.9662178351170868,0.1332141142338514,1.0,0.0,112.98561806045473,1550.0,0.9824912804009742,21.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps5_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9522610659913028,0.9019952934442524,0.0255166444260107,0.8451686333594285,14.908481698855756,14618818.339153184,3.144685188308358,0.5973687966132764,0.2035088285256064,0.8731211670992846,220.04291738942263,6.184043627232313,0.8184982147365384,178.0,0.9343990683235626,0.96679507394452,0.1338357925415039,1.0,0.0,105.56823917664587,1581.0,0.983036998259492,21.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps5_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9515602903676774,0.8986509358477105,0.027054255046342,0.8403020155400931,14.908481698855756,14618486.08163195,3.144685188308358,0.5842402725617181,0.2006862028168671,0.8685929932665023,201.3252804595977,6.1284997668117285,0.815162838407151,178.0,0.9323568649207322,0.9656395080906568,0.128858495503664,1.0,0.0,102.7205248363316,1594.0,0.9818286891892732,21.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps5_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.944691379338637,0.8807816913434467,0.0255170415444239,0.816555202695847,14.908481698855756,14618175.448689912,3.144685188308358,0.5777057360232376,0.2186660305877724,0.8471641138533923,200.8913903720677,6.079642796888948,0.7976927813394183,178.0,0.9231709847695636,0.9609001744787444,0.1298951953649521,1.0,0.0,109.51438710652292,1584.0,0.9796058758326074,17.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps4_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9496512367712148,0.8858701593198034,0.0254420088125218,0.8174346360727174,14.908481698855756,14617858.501452884,3.144685188308358,0.5807425401260222,0.2295500175480067,0.8490386522579523,188.29114987514916,5.666575741022825,0.7991003115724268,178.0,0.9276378070208386,0.9650304027806615,0.133907476440072,1.0,0.0,89.72523970715702,1533.0,0.9817942944299564,17.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps4_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.945160256680631,0.8837011197698836,0.0246504123341699,0.8205418292907588,14.908481698855756,14617574.345333688,3.144685188308358,0.5774404734973132,0.213539278603264,0.8506064082718019,212.59774214960635,6.01231837272644,0.8013804230907136,173.0,0.9250891368608654,0.9618790132130508,0.1311742011457681,1.0,0.0,113.48627845570444,1550.0,0.9804815294813628,17.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps4_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9457695268905316,0.8835730630047713,0.0255166444260107,0.8174196279033906,14.908481698855756,14617241.790245848,3.144685188308358,0.5909885239510824,0.221390786421759,0.849092517113542,200.3998677227646,6.236869186162949,0.799202942979767,178.0,0.925375732917017,0.9625697906650156,0.1348062325268983,1.0,0.0,105.19295999221504,1581.0,0.9810525913257856,17.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps4_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9495648885436552,0.88631530407281,0.027054255046342,0.8174150759270552,14.908481698855756,14616929.493754696,3.144685188308358,0.5809486020768764,0.2249322136132185,0.8491658382033526,184.2517198175192,5.955849274992943,0.79843938894384,178.0,0.9278487802054184,0.9645885165256988,0.1373044475913047,1.0,0.0,89.25585592538118,1594.0,0.9815859219684254,17.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps4_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.953720393561622,0.9101634763181544,0.0255170415444239,0.8605690474785949,14.908481698855756,14616649.540063592,3.144685188308358,0.5894353477461786,0.1718033699904766,0.8849554711751081,225.0172200910747,5.682896070182324,0.762758520772212,178.0,0.938956447134149,0.9652964820501766,0.1324409320950508,1.0,0.0,82.88898452557623,1584.0,0.9814486106532316,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps3_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9538477428267628,0.9088651402550564,0.0254420088125218,0.8578271750510496,14.908481698855756,14616335.48268894,3.144685188308358,0.589207004257615,0.1875035566345097,0.8827518554705587,205.93652669154108,5.333226991817355,0.7655463579211298,178.0,0.9386476268520276,0.9659464819034812,0.1304320264607668,1.0,0.0,94.05817043595016,1533.0,0.9817731382791988,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps3_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
74.54240849427879,0.9538199877716884,0.9123188485630148,0.0246504123341699,0.8635691019601863,14.908481698855756,14616029.69491928,3.144685188308358,0.5897876742982747,0.1663768389529263,0.8875080641751365,225.5728483814746,5.563063886016607,0.7659376120473288,173.0,0.9403331499739628,0.9660355915378516,0.1309956554323434,1.0,0.0,86.86885726265609,1550.0,0.9822165723627816,11.0,min_freq_conf,['None'],"['nap', 'rtp']",0.8,21.0,1.0,PROB_LEN_DIST,1.0,,1.0,170029673289490739847706459569643063024_eps3_s0,,0.001,1.7002967328949075e+38,42.0,5.0,BPI2012_Full,1.2
