metrics.fit_duration,metrics.rtp_duration,metrics.process_stage_width,metrics.rtp_similarity,metrics.nap_eval_duration,metrics.avg_pruned_patterns_per_stage,metrics.rtp_eval_duration,metrics.rtp_similarity_h_2,metrics.prep_duration,metrics.rtp_similarity_h_20,metrics.avg_unpruned_patterns_per_stage,metrics.rtp_similarity_h_1,metrics.nap_balanced_accuracy,metrics.none_share,metrics.n_process_stages,metrics.total_run_time,metrics.nap_duration,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.nap_accuracy,metrics.rtp_similarity_h_3,params.max_pattern_size_train,params.cv_folds,params.train_pct,params.max_pattern_size_eval,params.ncores,params.filter_sequences,params.prune_func,params.base_cv_hash,params.process_stage_width_percentage,params.min_freq,params.break_buffer,params.random_seed,params.weight,params.model_config,params.weights,params.task,params.cv_hash,params.dataset,params.selection_method
947.2535028420386,142.26681735776364,97.4,0.4002074981121414,0.19335435219109054,0.0,29.793821987509727,0.8730975198526607,1.9419319611042734,0.4514574970677101,232645.8,0.931938457738059,0.4780545755768487,3.3761921024480055e-05,1.0,72364.0035432972,119.64752397648991,0.49235741688881945,0.7189375962888315,0.5702590016032821,0.5366397031558833,0.8135400258860013,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.2,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s2,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,126.2678404983133,97.4,0.41452055622615047,0.20035334378480907,0.0,29.389513920992613,0.8805281506653018,1.9419319611042734,0.454399681489312,232645.8,0.934531113056158,0.4641850043087798,3.3761921024480055e-05,1.0,73747.38257199712,119.52361499629914,0.49464377561706313,0.7288700402537533,0.5729592880502348,0.5173840648812648,0.8262143571134528,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.3,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s3,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,120.80486745759845,97.4,0.41423512926002914,0.19611564837396142,0.0,29.516104271262883,0.8805495386671099,1.9419319611042734,0.45411337783622424,232645.8,0.9345184196709738,0.46358749852462366,3.3761921024480055e-05,1.0,75124.15363790802,119.85911305658519,0.4943662560028016,0.7287123081697123,0.57270990308755,0.5169114886193806,0.826185009916579,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.4,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s4,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,124.04661799035966,97.4,0.41423258954177167,0.19658374711871143,0.0,29.545457581058145,0.8805533082024735,1.9419319611042734,0.4541115296934307,232645.8,0.9345127586151074,0.4636491045690584,3.3761921024480055e-05,1.0,76489.59247158133,116.0904473748058,0.49436675968021965,0.728710442539732,0.5727106799659617,0.5167557877111882,0.8261916935437208,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.5,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s5,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,124.57231718152761,97.4,0.4120466506817245,0.1944090370088815,0.0,29.432025764137506,0.880031562152342,1.9419319611042734,0.4524103650844558,232645.8,0.9342230211241382,0.4627470304854449,3.3761921024480055e-05,1.0,77864.30188376308,124.3043039560318,0.49328243102308056,0.7275538800998284,0.5725530732949726,0.5158871817480868,0.8253991522565546,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.6,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s6,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,116.68980688489974,97.4,0.41001797736660706,0.1965507138520479,0.0,29.699603343382478,0.8799745026512987,1.9419319611042734,0.45049509291847417,232645.8,0.9341268898553517,0.4619766680264751,3.3761921024480055e-05,1.0,79198.58365206308,117.78018562495708,0.491819645202929,0.727532933752536,0.5732669194515854,0.5148020744605984,0.8253082076565852,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.7,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s7,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,120.15600360743701,97.4,0.4100383626326051,0.19931903705000875,0.0,29.497065825387836,0.8799940642517988,1.9419319611042734,0.45051547818447224,232645.8,0.9341278146292866,0.4619952360371258,3.3761921024480055e-05,1.0,80538.66122374572,116.05115898549556,0.4918402163600997,0.7275468289751656,0.573285074193642,0.5148634870005822,0.8253346139515939,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.8,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s8,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,115.71512694470584,97.4,0.4096269304169102,0.19769517704844472,0.0,29.581584656238554,0.8795318361265979,1.9419319611042734,0.4500780770959585,232645.8,0.934071646798729,0.4617234403173377,3.3761921024480055e-05,1.0,81872.02230512389,117.50898849666119,0.49139077901117456,0.7272587882829724,0.5728312078231863,0.5147117441940713,0.8250572635199009,21.0,5.0,0.8,5.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.9,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps1_s9,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,124.55209435746073,97.4,0.33692578349793656,0.19865789823234076,0.0,30.345648770406843,0.8565262869693836,1.9419319611042734,0.3781676714022816,232645.8,0.9256893025715872,0.4132475374181867,3.3761921024480055e-05,1.0,84577.62683254629,124.96519722342491,0.42224607712209244,0.682158606323539,0.5122451501610448,0.45343545414937053,0.7903014881288116,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.0,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s0,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,787.9439360417425,97.4,0.3076947456740177,0.20360328070819372,0.0,37.12210341729224,0.9503466839542727,1.9419319611042734,0.7340601559328882,232645.8,0.9748924983900601,0.5698382874324537,3.3761921024480055e-05,1.0,87913.78880818412,122.7948271740228,0.7765731343681561,0.8885760705876354,0.8285349782976542,0.7262756128440462,0.9272039040101833,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.1,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s1,BPI2012_C,WEIGHTED_PROBS_LEN
