run_id,start_time,end_time,params.dataset,params.process_stage_width_percentage,params.max_pattern_size_eval,params.max_pattern_size_train,metrics.n_process_stages,metrics.process_stage_width,metrics.avg_unpruned_patterns_per_stage,metrics.avg_pruned_patterns_per_stage,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_1,metrics.rtp_similarity_h_2,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_20,metrics.none_share,metrics.prep_duration,metrics.fit_duration,metrics.nap_duration,metrics.rtp_duration,metrics.nap_eval_duration,metrics.rtp_eval_duration,metrics.total_run_time,params.cv_folds,params.task,params.min_freq,params.train_pct,params.random_seed,params.ncores,params.model_config,params.prune_func,params.break_buffer,params.filter_sequences,params.base_cv_hash,params.cv_hash
dc4a7f32fd4846fa96a362b18765584e,2025-05-25 15:26:11.833000+00:00,2025-05-25 15:30:51.452000+00:00,BPI2012_C,0.2,7,21,5.0,20.0,51808.6,0.0,0.5814332705445754,0.5330983696725674,0.441051065069664,0.9483719404201133,0.8971401891466232,0.8490083921059405,0.7597700534151605,0.6020314291697576,0.519559389614676,0.48065239135289684,2.8114369254125783e-05,2.1414295559807215,564.862785329984,116.78817004899611,126.12379577098181,0.07446054700994864,36.57030751599814,6365.811467124993,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_2
99a681e0bc1d4280a761ea56fdc6e056,2025-05-25 15:21:38.866000+00:00,2025-05-25 15:26:11.817000+00:00,BPI2012_C,0.2,7,21,5.0,20.0,51640.2,0.0,0.6051238013453557,0.5361408984139387,0.441553520074626,0.9510316612336135,0.8968539320343003,0.848919989882379,0.7622260769870696,0.6119180222787614,0.5274341889876281,0.4849298076324264,2.8624588521540003e-05,2.1414295559807215,564.862785329984,114.44838736302336,121.37398504299927,0.07086847798200324,36.99701619998086,6086.1776279059995,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_2
df41fb1d9ea84e2baa45d8e787eb6637,2025-05-25 15:17:02.983000+00:00,2025-05-25 15:21:38.851000+00:00,BPI2012_C,0.2,7,21,5.0,19.0,51841.4,0.0,0.5913664665332444,0.5361240034057211,0.44362968355513027,0.9504962679633755,0.9022358750406586,0.8583497783459367,0.7726786512970601,0.6231780557371462,0.5396001736232674,0.4949701148340121,5.55926173004225e-05,2.1414295559807215,564.862785329984,114.32979789900128,124.05975879202015,0.07171473201015033,37.33865314497962,5813.2103644119925,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_2
7fc57202b3e8495e902efd297f29916a,2025-05-25 15:12:27.116000+00:00,2025-05-25 15:17:02.968000+00:00,BPI2012_C,0.2,7,21,5.0,20.0,51630.4,0.0,0.6039326629506176,0.5278710146398035,0.43723585188769926,0.950314249217084,0.8961832494822757,0.8491796790599349,0.757796886238009,0.6050083866077678,0.5249178004070737,0.4829422108899908,0.0,2.1414295559807215,564.862785329984,115.37721285101725,123.36315960701904,0.07384748000185937,36.97616994898999,5537.327617764997,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_2
650f663181cd405d86e4739bd5f417a2,2025-05-25 15:07:43.689000+00:00,2025-05-25 15:12:27.101000+00:00,BPI2012_C,0.2,7,21,5.0,20.0,51532.8,0.0,0.5839263526488196,0.5225663573595578,0.43462753222404077,0.9505259600873519,0.9013355995898009,0.8575375702209301,0.7758637926871509,0.6291791943398238,0.545629639739901,0.5009355226034745,5.6478030046311986e-05,2.1414295559807215,564.862785329984,117.6958918920136,126.39916400500806,0.07347134698648006,39.17931117900298,5261.460499142995,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_2
18f4c7fd0f3941c8a3c6e03c8865daf3,2025-05-25 15:49:07.090000+00:00,2025-05-25 15:54:10.497000+00:00,BPI2012_C,0.2,11,21,5.0,20.0,51808.6,0.0,0.6714835952655402,0.5815624605953208,0.4700268929322454,0.9616334410158452,0.918846747398978,0.8739065686396816,0.787831383282671,0.6413464751532802,0.5568831628075279,0.5120379877690993,2.8114369254125783e-05,2.1414295559807215,564.862785329984,117.5976183360035,148.23914780298946,0.06990952297928743,37.43925366300391,7764.857199699996,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_3
678d693555b548c5b5c02a8712b3dd75,2025-05-25 15:44:34.901000+00:00,2025-05-25 15:49:07.075000+00:00,BPI2012_C,0.2,11,21,5.0,20.0,51640.2,0.0,0.6273937312151138,0.5650596182198256,0.45445305391221597,0.958001137436261,0.9126728927240713,0.8676019550068383,0.7827854323677171,0.6287789348375058,0.5412383150973784,0.4978139433062076,2.8624588521540003e-05,2.1414295559807215,564.862785329984,114.4439767189906,120.40821838399279,0.07134953900822438,37.18901762602036,7461.434257547982,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_3
f1863921a5644f9386a842f709f7408b,2025-05-25 15:40:02.088000+00:00,2025-05-25 15:44:34.886000+00:00,BPI2012_C,0.2,11,21,5.0,19.0,51841.4,0.0,0.6304202801867912,0.5759980503545393,0.46446953613508457,0.9573488152810632,0.9180998726766026,0.8748639512334597,0.7939888034650072,0.6420089092125582,0.554508521592834,0.5054124012240933,5.55926173004225e-05,2.1414295559807215,564.862785329984,115.79225454200059,119.05104909400688,0.07175873499363661,37.821604509983445,7189.246144025994,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_3
52047681a1fa4c05a1825fc8db997d42,2025-05-25 15:35:25.872000+00:00,2025-05-25 15:40:02.073000+00:00,BPI2012_C,0.2,11,21,5.0,20.0,51630.4,0.0,0.6312988431696591,0.5704626010632473,0.4619403363031394,0.9613109902293547,0.9215171893012206,0.8809055893815005,0.8029697265449978,0.6525460059744116,0.5617364650594676,0.5148130526498453,0.0,2.1414295559807215,564.862785329984,114.7240834319964,122.91894307601615,0.07117090199608356,38.42335847200593,6916.431702798,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_3
ef5b2b9bb5e2478183c1743d51fa949b,2025-05-25 15:30:51.467000+00:00,2025-05-25 15:35:25.856000+00:00,BPI2012_C,0.2,11,21,5.0,20.0,51532.8,0.0,0.6514175985541625,0.5810145967072368,0.46949634860311845,0.9591812210208287,0.9166786398088856,0.8723922411107236,0.7893652640791324,0.6421433532075259,0.5597040540086303,0.5164758136584844,5.6478030046311986e-05,2.1414295559807215,564.862785329984,115.66651470100624,120.65396623601555,0.07798235100926831,37.926537000981625,6640.214758610004,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_3
d5c40a328f3948559f6e1dd3d619210c,2025-05-25 16:13:17.245000+00:00,2025-05-25 16:17:50.258000+00:00,BPI2012_C,0.2,17,21,5.0,20.0,51808.6,0.0,0.6780904720402597,0.5630968588489929,0.48048720902511305,0.960992162750726,0.9223183155446157,0.8786428628497972,0.8010983330568708,0.6622154921866985,0.5703881711905497,0.5255717761455505,2.8114369254125783e-05,2.1414295559807215,564.862785329984,115.15072856799816,119.91150982599356,0.07089571599499322,37.81655532200239,9184.617087472987,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_4
0c3b3bdf41a5411f8f713a55bd218f35,2025-05-25 16:08:17.166000+00:00,2025-05-25 16:13:17.228000+00:00,BPI2012_C,0.2,17,21,5.0,20.0,51640.2,0.0,0.6727637040217547,0.5600977291437383,0.4787198002546234,0.961384023321841,0.9251648722772354,0.8831786932405925,0.8079504972476607,0.6722447945793639,0.5884121323539331,0.5420580044295866,2.8624588521540003e-05,2.1414295559807215,564.862785329984,115.762940503977,146.38998177001486,0.07250171201303601,37.77471064697602,8911.587584683002,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_4
e1e8132225344be5b905ef05da0b1e12,2025-05-25 16:03:42.743000+00:00,2025-05-25 16:08:17.150000+00:00,BPI2012_C,0.2,17,21,5.0,19.0,51841.4,0.0,0.6750333555703802,0.5635354761840845,0.4759758831084208,0.9615828248471889,0.924849362928177,0.8815516342862785,0.8028916171234347,0.6628106968334854,0.570519860782814,0.5240434654046408,5.55926173004225e-05,2.1414295559807215,564.862785329984,114.85266610400868,121.67229178798152,0.07270642599905841,37.745067492011,8611.509600760997,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_4
345c6829a0d04dce8a1050031241d468,2025-05-25 15:58:44.261000+00:00,2025-05-25 16:03:42.728000+00:00,BPI2012_C,0.2,17,21,5.0,20.0,51630.4,0.0,0.6838744012772752,0.567403623160973,0.48198593080367924,0.9623874155595656,0.9255481169427402,0.8833644626226791,0.8064354418183819,0.6687762613670954,0.579786045089918,0.5335421651782304,0.0,2.1414295559807215,564.862785329984,115.6960496569809,145.3810737580061,0.07612955701188184,37.2455182329868,8337.086548043007,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_4
a13eaa5f2140420a9f4aa9f5cc2ff8b1,2025-05-25 15:54:10.514000+00:00,2025-05-25 15:58:44.244000+00:00,BPI2012_C,0.2,17,21,5.0,20.0,51532.8,0.0,0.6793742234270869,0.5621051005561593,0.4857053105163854,0.9624525749166172,0.9262049356195272,0.8844505189496478,0.8075373622530024,0.668451161330184,0.5762615668279257,0.5283853463693662,5.6478030046311986e-05,2.1414295559807215,564.862785329984,114.72409605400753,120.8980659910012,0.0675262339937035,37.97747941999114,8038.602983869001,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_4
b5e7a59e112a467db18c1dfbefc976b1,2025-05-25 16:36:47.074000+00:00,2025-05-25 16:41:19.307000+00:00,BPI2012_C,0.2,21,21,5.0,20.0,51808.6,0.0,0.6690938738789395,0.5744267554459684,0.4757816854559655,0.9594503491592239,0.919124428923562,0.876169581135314,0.7976001702637394,0.6558162801768325,0.5656604802953877,0.5201364758111853,2.8114369254125783e-05,2.1414295559807215,564.862785329984,116.79328691199771,118.10191029802081,0.07200489801471122,37.20435875299154,10593.666697045002,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_5
aa71457cc0dc4b498aebf6e8d7c3e837,2025-05-25 16:32:11.709000+00:00,2025-05-25 16:36:47.058000+00:00,BPI2012_C,0.2,21,21,5.0,20.0,51640.2,0.0,0.6749677973379132,0.5744061598619615,0.47691256656864384,0.9603012298351085,0.9208427174442456,0.877452769439285,0.7988344634602962,0.6594330576396045,0.5697719242300998,0.5248344925289723,2.8624588521540003e-05,2.1414295559807215,564.862785329984,117.2281794330047,119.89375294800266,0.0742383690085262,38.09075520499027,10321.417952483986,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_5
cab96fd6fce6483eb795d85780bf565e,2025-05-25 16:27:32.832000+00:00,2025-05-25 16:32:11.693000+00:00,BPI2012_C,0.2,21,21,5.0,19.0,51841.4,0.0,0.6679175005559261,0.5764128086328987,0.47334438720839156,0.9600448681527955,0.9215086422508002,0.8790677646430372,0.8005830907736826,0.6574146353951498,0.5651709474101746,0.5182171568731585,5.55926173004225e-05,2.1414295559807215,564.862785329984,116.3283933030034,124.06773047399474,0.08387837800546549,38.31755389200407,10046.051711226988,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_5
849a37a9272249929f9e58dc1a20231e,2025-05-25 16:22:30.467000+00:00,2025-05-25 16:27:32.814000+00:00,BPI2012_C,0.2,21,21,5.0,20.0,51630.4,0.0,0.6705694518360831,0.5755877711647576,0.47447295187998734,0.9611591118850737,0.9229128204847468,0.8811629921326347,0.8052202611908206,0.6661791440299673,0.5749614437033602,0.5266682560866932,0.0,2.1414295559807215,564.862785329984,118.9536687079817,145.14577086101053,0.0673164670006372,38.11631394599681,9767.17138437499,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_5
9d676aaac29a439d803e98d6c385ddfb,2025-05-25 16:17:50.274000+00:00,2025-05-25 16:22:30.453000+00:00,BPI2012_C,0.2,21,21,5.0,20.0,51532.8,0.0,0.6694905681689822,0.5749071395481079,0.4792075589779599,0.9602434659661926,0.9217911039547619,0.8796838535643823,0.8031416299832365,0.6637001238868853,0.5735007809320123,0.5278804363020919,5.6478030046311986e-05,2.1414295559807215,564.862785329984,117.37418879699544,124.31333658099174,0.07069463201332837,38.35608054199838,9464.812754927,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,200934189435493509245876840523779924304,200934189435493509245876840523779924304_5
2bf7e5f3dfd341549926923f509f8036,2025-05-25 18:56:24.358000+00:00,2025-05-25 19:11:46.886000+00:00,BPI2012_C,0.5,3,21,2.0,50.0,118646.5,0.0,0.76395175574236,0.5855868053004737,0.18905307090073062,0.9814684605501212,0.9703204394138784,0.9647884211212933,0.9560529793756376,0.9235594719281217,0.884592426082082,0.8434193493173112,2.8114369254125783e-05,2.111741667991737,911.9630918059847,110.45482377201552,762.6719844480103,0.07729677698807791,49.23586082199472,5373.87381464598,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_0
cb2d003c60454f66be839085668d0e44,2025-05-25 18:42:07.329000+00:00,2025-05-25 18:56:24.337000+00:00,BPI2012_C,0.5,3,21,2.0,50.0,118195.5,0.0,0.7622727923286102,0.5856280293062649,0.1882026130507545,0.9816534944228671,0.9710920510190284,0.9653546566701501,0.9554086982271499,0.9209288281311431,0.8796535869520444,0.8359524506277651,2.8624588521540003e-05,2.111741667991737,911.9630918059847,113.9924140679941,694.0190345339943,0.07999184698564932,48.82938646399998,4451.327071798005,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_0
71a016d19d9a4f9f9884e66e66a8a6cf,2025-05-25 18:25:57.265000+00:00,2025-05-25 18:42:07.309000+00:00,BPI2012_C,0.5,3,21,2.0,46.0,118635.5,0.0,0.763425617078052,0.585781284485418,0.18407565024917175,0.9820892073745069,0.9705771098566689,0.9644086179721255,0.9576581741661924,0.9281991010094891,0.8928798443800842,0.8556036894664749,5.55926173004225e-05,2.111741667991737,911.9630918059847,112.94659514899831,804.1959573490021,0.07866767299128696,52.73361659699003,3594.2939576789795,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_0
b3164c29e95c4ae183ba920729b8dbf4,2025-05-25 18:11:36.139000+00:00,2025-05-25 18:25:57.246000+00:00,BPI2012_C,0.5,3,21,2.0,50.0,117971.5,0.0,0.7626116915492563,0.582132578108492,0.1941645371482861,0.9816301767102468,0.9697531000403194,0.9630243332394146,0.9544655776361856,0.919226310362926,0.8772460121455119,0.8328852076861863,0.0,2.111741667991737,911.9630918059847,116.18321486702189,696.9105393409845,0.0813261559815146,47.84185420902213,2624.234968860983,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_0
e892a6a85b9d49019161d78d18e16007,2025-05-25 17:57:26.078000+00:00,2025-05-25 18:11:36.117000+00:00,BPI2012_C,0.5,3,21,2.0,50.0,117786.5,0.0,0.760504913588614,0.5833245132943855,0.19006702440562553,0.981867120730979,0.9704062796812805,0.9638037819191986,0.9540213896026798,0.9184816176457897,0.876201300988168,0.8315771115376024,5.6478030046311986e-05,2.111741667991737,911.9630918059847,111.93576520000352,691.2769563169859,0.07103585300501436,46.666440763016,1763.1025155370007,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_0
c5223267405a4250951b60928867b753,2025-05-25 19:29:35.602000+00:00,2025-05-25 19:33:56.311000+00:00,BPI2012_C,0.5,5,21,2.0,50.0,118646.5,0.0,0.5096010571002839,0.46020793307819857,0.4061725370770363,0.9326790256033397,0.8776867086296234,0.82210056951676,0.7227558255459833,0.5700772465463982,0.4889448349967511,0.446865187782818,2.8114369254125783e-05,2.111741667991737,911.9630918059847,109.71041813198826,117.92943140197895,0.07687174700549804,32.930796650005504,6703.321156002989,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_1
9a9180facfac44b8b658a6637e3e4b7b,2025-05-25 19:25:11.075000+00:00,2025-05-25 19:29:35.587000+00:00,BPI2012_C,0.5,5,21,2.0,50.0,118195.5,0.0,0.5142121082009447,0.4604968983825855,0.41322615802188833,0.934106945422247,0.8810952812783466,0.8267902558590621,0.7287037077166745,0.5666833593409958,0.4883602005650528,0.45067303333632724,2.8624588521540003e-05,2.111741667991737,911.9630918059847,113.423616029002,117.10828332399251,0.09060896499431692,33.82664489300805,6442.5961880749965,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_1
47acceed1ced49738e0f6009417fb160,2025-05-25 19:20:42.214000+00:00,2025-05-25 19:25:11.056000+00:00,BPI2012_C,0.5,5,21,2.0,46.0,118635.5,0.0,0.5172893039804314,0.464972969203788,0.40896161120605845,0.9349262339886654,0.8799450410918276,0.8262716187433419,0.7269540119514878,0.5710683842627818,0.48953680662539606,0.4480373557271734,5.55926173004225e-05,2.111741667991737,911.9630918059847,112.86565102598979,123.095312955993,0.06982078001601622,32.743391619005706,6178.063665689988,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_1
71c91bc1d0ff496598fd77b491fecf80,2025-05-25 19:16:14.235000+00:00,2025-05-25 19:20:42.198000+00:00,BPI2012_C,0.5,5,21,2.0,50.0,117971.5,0.0,0.5107139856026441,0.45716150132493927,0.40272680622466467,0.9332758176595742,0.8785531876265174,0.8218906033864475,0.7213918475144633,0.573934322805711,0.49088261172204745,0.4477088824392815,0.0,2.111741667991737,911.9630918059847,114.68138845899375,117.59577802100102,0.0712264770118054,35.55021731398301,5909.208487577998,5,"['nap', 'rtp']",1e-15,0.8,42,12,exhaustive_config,None,1.2,True,31882839497307630496007576300860674457,31882839497307630496007576300860674457_1
