metrics.total_run_time,metrics.total_fit_duration,metrics.fit_duration_per_fold,metrics.none_share,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.prep_duration,metrics.nap_duration,metrics.nap_eval_duration,metrics.nap_pred_duration,metrics.nap_pred_convert_duration,metrics.nap_n_events_per_second,metrics.rtp_duration,metrics.rtp_eval_duration,metrics.rtp_pred_duration,metrics.rtp_pred_convert_duration,metrics.rtp_n_traces_per_second,metrics.process_stage_width,metrics.n_process_stages,metrics.avg_unpruned_patterns_per_stage,metrics.avg_pruned_patterns_per_stage,metrics.peak_ram_train,metrics.peak_ram_test,params.dataset,params.task,params.max_pattern_size_train,params.max_pattern_size_eval,params.process_stage_width_percentage,params.selection_method,params.weight,params.weights,params.min_freq,params.train_pct,params.random_seed,params.filter_sequences,params.break_buffer,params.prune_func,params.ncores,params.cv_hash,params.base_cv_hash,params.cv_folds
394654.589958436,42.95371322496794,8.590742644993588,0.0012742672963046249,0.3979461809459561,0.45394811424120096,0.3565192816935635,0.4143774849944748,4.942591433005873,0.09988277399679646,4.916877362004016,4.941931941022631,2713.307454665188,5.849279856018256,2.092998553009238,4.907028037996497,5.84808934800094,2718.7535707350535,1.0,76.0,1549.671052631579,0.0,6.1942,4.6562,BPI2012_WC,"['nap', 'rtp']",21,21,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps4_s0,252336560693540533935881068298825202077,5
394641.323437768,42.95371322496794,8.590742644993588,0.000966686496133254,0.3969363474122546,0.46178094589322655,0.3577008423592137,0.4143774849944748,5.023315190977883,0.08740938903065398,4.995520172000397,5.022409610042814,2692.0119501018667,6.144520038971677,2.1014712330070324,5.073465368011966,6.144035637029447,2650.653749366104,1.0,74.0,1598.6216216216217,0.0,6.1942,4.6527,BPI2012_WC,"['nap', 'rtp']",21,21,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps4_s0,252336560693540533935881068298825202077,5
394627.642105701,42.95371322496794,8.590742644993588,0.0016545085357599458,0.4015191396555614,0.451618308857407,0.3585934677717441,0.4143774849944748,5.273831010970753,0.08856056001968682,5.246813522011507,5.272903663979378,2534.3000936122917,6.182677275966853,2.070310248993337,5.185868803004269,6.181988442025613,2564.0833783332127,1.0,76.0,1587.2368421052631,0.0,6.1942,4.6417,BPI2012_WC,"['nap', 'rtp']",21,21,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps4_s0,252336560693540533935881068298825202077,5
394613.715980376,42.95371322496794,8.590742644993588,0.0011664074650077762,0.4009331259720062,0.48108195633556455,0.364343401316935,0.4143774849944748,5.0692868319456466,0.09386096801608801,5.044521000003442,5.068626309977844,2549.3005183229934,5.834214995033108,2.072012238961179,5.067214314010926,5.833802539971657,2537.8835792364066,1.0,76.0,1569.842105263158,0.0,6.1942,4.6342,BPI2012_WC,"['nap', 'rtp']",21,21,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps4_s0,252336560693540533935881068298825202077,5
394600.326710666,42.95371322496794,8.590742644993588,0.0015099737741397124,0.4166732893586585,0.45971120361065426,0.3686887957226868,0.4143774849944748,3.860884099965915,0.08715630701044574,3.833010440983344,3.859514682961162,3282.798258376745,4.783796939998865,2.0150095429853536,3.8689342699944973,4.782861234038137,3252.3168195405647,1.0,76.0,1588.0394736842106,0.0,6.1942,4.6224,BPI2012_WC,"['nap', 'rtp']",21,15,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps3_s0,252336560693540533935881068298825202077,5
394589.265471817,42.95371322496794,8.590742644993588,0.0012742672963046249,0.38670264597856235,0.45030268775554244,0.3547621732436616,0.4143774849944748,3.876049048965797,0.09690540400333703,3.849440947000403,3.8753761050174944,3465.698054257904,4.787341867981013,2.181398505985271,3.8612360719707794,4.786642440012656,3455.1112004894167,1.0,76.0,1549.671052631579,0.0,6.1942,5.2085,BPI2012_WC,"['nap', 'rtp']",21,15,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps3_s0,252336560693540533935881068298825202077,5
394577.972783825,42.95371322496794,8.590742644993588,0.000966686496133254,0.38072575847709694,0.44975046902929444,0.3480196514581715,0.4143774849944748,4.041653161984868,0.09921746701002121,4.016556802031118,4.041006496001501,3348.1413715348253,5.037019151030108,2.146915203949902,4.012153288000263,5.0365574739989825,3351.8161033928864,1.0,74.0,1598.6216216216217,0.0,6.1942,5.217,BPI2012_WC,"['nap', 'rtp']",21,15,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps3_s0,252336560693540533935881068298825202077,5
394566.312228431,42.95371322496794,8.590742644993588,0.0016545085357599458,0.40888922313303755,0.4700313212047214,0.3604154723173383,0.4143774849944748,4.05453501601005,0.1023695039912127,4.0299466389697045,4.053921624959912,3299.547411228132,5.181988760014065,2.1391511079855263,4.183907340979204,5.1814371650107205,3178.129656401034,1.0,76.0,1587.2368421052631,0.0,6.1942,5.2167,BPI2012_WC,"['nap', 'rtp']",21,15,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps3_s0,252336560693540533935881068298825202077,5
394554.500412722,42.95371322496794,8.590742644993588,0.0011664074650077762,0.39510108864696736,0.47446717673348787,0.36051011427628243,0.4143774849944748,4.139775984978769,0.10876536002615467,4.111917614005506,4.138916291994974,3127.49456754626,4.760351923992857,2.1880262109916657,3.9999082710128278,4.759877766016871,3215.073728864208,1.0,76.0,1569.842105263158,0.0,6.1942,5.2157,BPI2012_WC,"['nap', 'rtp']",21,15,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps3_s0,252336560693540533935881068298825202077,5
394542.99961785,42.95371322496794,8.590742644993588,0.0015099737741397124,0.3933879043153461,0.4536460261708828,0.35798681679750466,0.4143774849944748,3.7722748480155133,0.1164634510059841,3.7473381099989638,3.7715980170178227,3357.8501940951037,4.548218943993561,2.1565104530309327,3.6836180629907176,4.547845527995378,3415.9350358337374,1.0,76.0,1588.0394736842106,0.0,6.1942,5.2161,BPI2012_WC,"['nap', 'rtp']",21,11,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps2_s0,252336560693540533935881068298825202077,5
394532.074005422,42.95371322496794,8.590742644993588,0.0012742672963046249,0.34787497189116257,0.42822360814751953,0.34775414996446946,0.4143774849944748,3.745693941018544,0.11770170199451968,3.7196037939866073,3.74502545397263,3586.672328264658,4.704398780013435,2.1383257260313258,3.7584387530223466,4.703918182000052,3549.612186515436,1.0,76.0,1549.671052631579,0.0,6.1942,5.2161,BPI2012_WC,"['nap', 'rtp']",21,11,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps2_s0,252336560693540533935881068298825202077,5
394521.021452025,42.95371322496794,8.590742644993588,0.000966686496133254,0.36957168352171327,0.45156833410742286,0.34342786719085483,0.4143774849944748,3.8042522300384007,0.1190763539634645,3.765302988991607,3.8033999769832008,3571.558527777743,4.956264730019029,2.1733374759787694,3.8748372459667735,4.955443450016901,3470.5973816055644,1.0,74.0,1598.6216216216217,0.0,6.1942,5.217,BPI2012_WC,"['nap', 'rtp']",21,11,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps2_s0,252336560693540533935881068298825202077,5
394509.645983367,42.95371322496794,8.590742644993588,0.0016545085357599458,0.369557042942017,0.43708149558541354,0.35068713533460794,0.4143774849944748,3.917833688959945,0.08771290798904374,3.892239050997887,3.91720282897586,3416.2855430451873,4.8602962660370395,2.0937386690056883,3.8764926299918443,4.859925920027308,3430.1625900493395,1.0,76.0,1587.2368421052631,0.0,6.1942,5.2167,BPI2012_WC,"['nap', 'rtp']",21,11,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps2_s0,252336560693540533935881068298825202077,5
394498.401142482,42.95371322496794,8.590742644993588,0.0011664074650077762,0.37309486780715395,0.4660977718027299,0.3557856407027122,0.4143774849944748,3.826458872994408,0.10174980701413006,3.799464395036921,3.825505939021241,3384.687593545678,4.605499120021705,2.1623091059736907,3.850443387986161,4.604472985025495,3339.8751011700942,1.0,76.0,1569.842105263158,0.0,6.1942,5.218,BPI2012_WC,"['nap', 'rtp']",21,11,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps2_s0,252336560693540533935881068298825202077,5
394487.375224295,42.95371322496794,8.590742644993588,0.0015099737741397124,0.29603433203528573,0.38723673077500653,0.33650136908625905,0.4143774849944748,3.7121980010415427,0.11191822495311499,3.6872440929873846,3.711607119999826,3412.575810733844,4.576032278011553,2.120450032001827,3.6991301279631443,4.5755916449707,3401.6105313193157,1.0,76.0,1588.0394736842106,0.0,6.1942,5.2158,BPI2012_WC,"['nap', 'rtp']",21,7,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps1_s0,252336560693540533935881068298825202077,5
394476.547188588,42.95371322496794,8.590742644993588,0.0012742672963046249,0.27936436548984334,0.3682388621086962,0.32430083214700756,0.4143774849944748,3.6659348970279098,0.11040959699312225,3.6385630349977873,3.665320026979316,3666.5573391689536,4.563056662038434,2.129026326991152,3.645248326996807,4.562111888022628,3659.8329669877894,1.0,76.0,1549.671052631579,0.0,6.1942,5.2163,BPI2012_WC,"['nap', 'rtp']",21,7,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps1_s0,252336560693540533935881068298825202077,5
394465.725026731,42.95371322496794,8.590742644993588,0.000966686496133254,0.26792088042831647,0.38925472397127764,0.31842872283326956,0.4143774849944748,3.7976349210366607,0.08894501498434693,3.772931824962143,3.7969951650011353,3564.3368668965904,4.840783134975936,2.135505062993616,3.8294302060385235,4.840376031002961,3511.749601492728,1.0,74.0,1598.6216216216217,0.0,6.1942,5.217,BPI2012_WC,"['nap', 'rtp']",21,7,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps1_s0,252336560693540533935881068298825202077,5
394454.50547956,42.95371322496794,8.590742644993588,0.0016545085357599458,0.28201850041362714,0.3968290438007089,0.3238768937873299,0.4143774849944748,3.862640912004281,0.12756348500261083,3.83763745095348,3.861667856981512,3464.8921816979596,4.818605732987635,2.169847313023638,3.817951628996525,4.818112173990812,3482.7575862963095,1.0,76.0,1587.2368421052631,0.0,6.1942,5.2167,BPI2012_WC,"['nap', 'rtp']",21,7,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps1_s0,252336560693540533935881068298825202077,5
394443.229525686,42.95371322496794,8.590742644993588,0.0011664074650077762,0.28468118195956454,0.39930668062336405,0.33191737862546444,0.4143774849944748,3.8427814620081335,0.10042658698512241,3.8180575039586984,3.842204652959481,3368.2049017507707,4.483068520959932,2.1253278480144218,3.755244194995612,4.482636176981032,3424.544272550304,1.0,76.0,1569.842105263158,0.0,6.1942,5.2145,BPI2012_WC,"['nap', 'rtp']",21,7,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps1_s0,252336560693540533935881068298825202077,5
394432.379131845,42.95371322496794,8.590742644993588,0.0015099737741397124,0.6573154255741874,0.47234704097954744,0.15476784402590799,0.4143774849944748,3.780409801984206,0.11140536901075393,3.754680884012487,3.7797721070237458,3351.283474869646,15.946172974014189,2.698395679006353,14.948932556959335,15.945730275998358,841.7323412260698,1.0,76.0,1588.0394736842106,0.0,6.1942,5.2158,BPI2012_WC,"['nap', 'rtp']",21,3,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps0_s0,252336560693540533935881068298825202077,5
394409.547764384,42.95371322496794,8.590742644993588,0.0012742672963046249,0.6614196836818829,0.4693360002791381,0.1574536457502922,0.4143774849944748,3.6842186269932427,0.11373015999561176,3.656472524977289,3.683689820987638,3648.598453528066,16.898087294015568,2.6788452779874206,15.864876889972948,16.897344510012772,840.9141837357648,1.0,76.0,1549.671052631579,0.0,6.1942,5.216,BPI2012_WC,"['nap', 'rtp']",21,3,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps0_s0,252336560693540533935881068298825202077,5
394385.811329071,42.95371322496794,8.590742644993588,0.000966686496133254,0.6676085663295658,0.49390122093385447,0.16774397674278776,0.4143774849944748,3.7892441939911805,0.1018315110122785,3.7628693060250953,3.78873512201244,3573.868478096516,16.986077604000457,2.6593898909632117,15.82449589803582,16.985654707998037,849.8216996390515,1.0,74.0,1598.6216216216217,0.0,6.1942,5.2189,BPI2012_WC,"['nap', 'rtp']",21,3,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps0_s0,252336560693540533935881068298825202077,5
394361.945385773,42.95371322496794,8.590742644993588,0.0016545085357599458,0.6683462435135745,0.4925330347912794,0.15316812743125438,0.4143774849944748,3.811865277995821,0.11092325998470187,3.786789714009501,3.810901010991074,3511.41758698847,17.307152467954438,2.54291005799314,16.22700667398749,17.306715866026934,819.4364042085223,1.0,76.0,1587.2368421052631,0.0,6.1942,5.2164,BPI2012_WC,"['nap', 'rtp']",21,3,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps0_s0,252336560693540533935881068298825202077,5
394337.909534652,42.95371322496794,8.590742644993588,0.0011664074650077762,0.6581648522550544,0.48691622724768663,0.1389971081836383,0.4143774849944748,3.9071312400046736,0.09031355800107121,3.881122708960902,3.906583616975695,3313.4742094879616,16.60615535202669,2.616552822990343,15.742942366981879,16.605470296985004,816.8739807478203,1.0,76.0,1569.842105263158,0.0,6.1942,5.2142,BPI2012_WC,"['nap', 'rtp']",21,3,0.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,252336560693540533935881068298825202077_eps0_s0,252336560693540533935881068298825202077,5
393279.994903294,97.26799483998911,19.453598967997824,0.2939169191127825,0.545736272154323,0.3303803409572769,0.16075530070843227,0.9119929220178165,2.2428585899760947,0.13998067897045985,2.198571957007516,2.24205985997105,13062.5699597704,5.514235585986171,4.0759171940153465,2.5119516869890504,5.513375207025092,11432.942818428173,87.0,1.0,118.0,0.0,5.3186,5.2604,BPI2012_C,"['nap', 'rtp']",21,21,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps4_s0,154287530791976545750764743660029033168,5
393267.714331618,97.26799483998911,19.453598967997824,0.28386088599774684,0.558781843951012,0.3331615646607151,0.17628160384236044,0.9119929220178165,2.137490502966102,0.13172805000795051,2.0951017180341296,2.1367572780000046,13133.968514817352,4.915393645991571,3.7821942300070077,2.3681328850216232,4.914342139963992,11619.702667043848,99.0,1.0,117.0,0.0,5.3186,5.2472,BPI2012_C,"['nap', 'rtp']",21,21,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps4_s0,154287530791976545750764743660029033168,5
393256.400156851,97.26799483998911,19.453598967997824,0.29101712687871373,0.5494931842013282,0.3299796937213488,0.16671271976460972,0.9119929220178165,2.2312024329439737,0.1308366590528749,2.1756329899653792,2.230515603965614,13150.19588871709,4.999884894990828,3.821876848989632,2.4080313650192693,4.999371969024651,11881.07448084301,99.0,1.0,118.0,0.0,5.3186,5.2479,BPI2012_C,"['nap', 'rtp']",21,21,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps4_s0,154287530791976545750764743660029033168,5
393244.888088467,97.26799483998911,19.453598967997824,0.286349677009425,0.5564968759927988,0.33368110606369217,0.16654267451745178,0.9119929220178165,2.2218787830206566,0.1336261120159179,2.1780891880043782,2.2212160759954713,13006.354448669645,5.089212111022789,3.9038416880066507,2.4624168340233155,5.088689416996203,11504.55097958113,99.0,1.0,118.0,0.0,5.3186,5.2482,BPI2012_C,"['nap', 'rtp']",21,21,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps4_s0,154287530791976545750764743660029033168,5
393233.206164866,97.26799483998911,19.453598967997824,0.2945550575072101,0.5465443552590431,0.3301248515787209,0.16712934195604492,0.9119929220178165,2.177359424997121,0.12936266395263374,2.1316968409810215,2.1766918710200116,13500.512571363433,4.56566629599547,3.541353463951964,2.285200548998546,4.565101455023978,12593.643044857467,99.0,1.0,117.0,0.0,5.3186,5.2455,BPI2012_C,"['nap', 'rtp']",21,21,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps4_s0,154287530791976545750764743660029033168,5
393222.479555877,97.26799483998911,19.453598967997824,0.2939169191127825,0.545736272154323,0.3303803409572769,0.16075530070843227,0.9119929220178165,2.2107822030084208,0.14212080399738625,2.167306957009714,2.209884222014807,13251.007157576008,5.424171135993674,4.021848128002603,2.4533662230242044,5.423135778051801,11705.957198921078,87.0,1.0,118.0,0.0,5.3186,5.2545,BPI2012_C,"['nap', 'rtp']",21,15,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps3_s0,154287530791976545750764743660029033168,5
393210.376964964,97.26799483998911,19.453598967997824,0.28386088599774684,0.558781843951012,0.3331615646607151,0.17628160384236044,0.9119929220178165,2.2174671749817207,0.14050843403674662,2.1752391700283624,2.2168700420297682,12650.103206647025,4.846468122967053,3.7493659020401537,2.366321229026653,4.845442935009487,11628.5987136745,99.0,1.0,117.0,0.0,5.3186,5.248,BPI2012_C,"['nap', 'rtp']",21,15,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps3_s0,154287530791976545750764743660029033168,5
393199.141114527,97.26799483998911,19.453598967997824,0.29101712687871373,0.5494931842013282,0.3299796937213488,0.16671271976460972,0.9119929220178165,2.2022700830129907,0.10809582500951365,2.1582963909604587,2.2012395429774188,13255.825344390409,5.14770548697561,3.9746113140136003,2.4390086060157046,5.14675072702812,11730.175912227094,99.0,1.0,118.0,0.0,5.3186,5.2479,BPI2012_C,"['nap', 'rtp']",21,15,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps3_s0,154287530791976545750764743660029033168,5
393187.453811277,97.26799483998911,19.453598967997824,0.286349677009425,0.5564968759927988,0.33368110606369217,0.16654267451745178,0.9119929220178165,2.270854122005403,0.13200326397782192,2.226970516028814,2.2695166320190765,12720.868909623885,5.1799322530278005,3.9256348249618895,2.477602747036144,5.179026474012062,11434.03640227992,99.0,1.0,118.0,0.0,5.3186,5.2628,BPI2012_C,"['nap', 'rtp']",21,15,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps3_s0,154287530791976545750764743660029033168,5
393175.645001987,97.26799483998911,19.453598967997824,0.2945550575072101,0.5465443552590431,0.3301248515787209,0.16712934195604492,0.9119929220178165,2.218299983011093,0.14254359703045338,2.173836570000276,2.2174989589839242,13238.805712057898,4.565749545989092,3.609297653019894,2.2398540420108475,4.565196833980735,12848.605069892597,99.0,1.0,117.0,0.0,5.3186,5.2455,BPI2012_C,"['nap', 'rtp']",21,15,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps3_s0,154287530791976545750764743660029033168,5
393164.677708001,97.26799483998911,19.453598967997824,0.2939169191127825,0.545736272154323,0.3303803409572769,0.16075530070843227,0.9119929220178165,2.241918280022219,0.11365091596962884,2.1970641360385343,2.2409412530250847,13071.534657965169,5.56742606399348,4.023226852004882,2.5270317730028182,5.566933570953552,11364.716623991562,87.0,1.0,118.0,0.0,5.3186,5.251,BPI2012_C,"['nap', 'rtp']",21,11,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps2_s0,154287530791976545750764743660029033168,5
393152.467381254,97.26799483998911,19.453598967997824,0.28386088599774684,0.558781843951012,0.3331615646607151,0.17628160384236044,0.9119929220178165,2.1361179189989343,0.1495621629874222,2.0902551179751754,2.1346782500040717,13164.42177960346,4.852431746025104,3.675557474954985,2.403435418033041,4.851415535027627,11449.028250786023,99.0,1.0,117.0,0.0,5.3186,5.2472,BPI2012_C,"['nap', 'rtp']",21,11,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps2_s0,154287530791976545750764743660029033168,5
393141.262263411,97.26799483998911,19.453598967997824,0.29101712687871373,0.5494931842013282,0.3299796937213488,0.16671271976460972,0.9119929220178165,2.1704843639745377,0.15471944701857865,2.1259164069779217,2.16957507096231,13457.725762919485,5.0638991330051795,3.767721702985,2.429601195966825,5.063282215967774,11775.595125444059,99.0,1.0,118.0,0.0,5.3186,5.2479,BPI2012_C,"['nap', 'rtp']",21,11,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps2_s0,154287530791976545750764743660029033168,5
393129.803377519,97.26799483998911,19.453598967997824,0.286349677009425,0.5564968759927988,0.33368110606369217,0.16654267451745178,0.9119929220178165,2.2270317709771916,0.13145425799302757,2.172395147033967,2.2263079439871944,13040.445260927041,5.06062452099286,3.8896594320540316,2.425825290963985,5.059697815973777,11678.087496871012,99.0,1.0,118.0,0.0,5.3186,5.2539,BPI2012_C,"['nap', 'rtp']",21,11,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps2_s0,154287530791976545750764743660029033168,5
393118.19106342,97.26799483998911,19.453598967997824,0.2945550575072101,0.5465443552590431,0.3301248515787209,0.16712934195604492,0.9119929220178165,2.123462758027017,0.1226029489771463,2.078700801997911,2.122546933009289,13844.70529493206,4.642745410033967,3.549957971961703,2.3699959750520065,4.642231174046174,12143.058597122083,99.0,1.0,117.0,0.0,5.3186,5.2455,BPI2012_C,"['nap', 'rtp']",21,11,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps2_s0,154287530791976545750764743660029033168,5
393107.369331749,97.26799483998911,19.453598967997824,0.2939169191127825,0.545736272154323,0.3303803409572769,0.16076670520570444,0.9119929220178165,2.278848909016233,0.1217426469665952,2.234882317017764,2.278168104006909,12850.341058818145,5.382138788001612,4.012387838040013,2.439886248030234,5.381576541985851,11770.630710011743,87.0,1.0,118.0,0.0,5.3186,5.251,BPI2012_C,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps1_s0,154287530791976545750764743660029033168,5
393095.300604627,97.26799483998911,19.453598967997824,0.28386088599774684,0.558781843951012,0.3331615646607151,0.17628433973064972,0.9119929220178165,2.1704347020131536,0.12482863501645625,2.1269641980179586,2.1697160150506534,12937.218231337463,4.980854506022297,3.8106746259727515,2.4649393080035225,4.979960994969588,11163.358022915134,99.0,1.0,117.0,0.0,5.3186,5.2472,BPI2012_C,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps1_s0,154287530791976545750764743660029033168,5
393083.925282533,97.26799483998911,19.453598967997824,0.29101712687871373,0.5494931842013282,0.3299796937213488,0.16671888790826628,0.9119929220178165,2.1778380880132318,0.11681389802834019,2.13272119499743,2.1771074679563753,13414.786736826367,5.036441530974116,3.9680513360071927,2.420089202991221,5.035591874038801,11821.878286402893,99.0,1.0,118.0,0.0,5.3186,5.2654,BPI2012_C,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps1_s0,154287530791976545750764743660029033168,5
393072.327552063,97.26799483998911,19.453598967997824,0.286349677009425,0.5564968759927988,0.33368110606369217,0.16655909419511644,0.9119929220178165,2.237615786958486,0.13712432701140642,2.194451819988899,2.236454888014123,12909.37433301375,5.152595394989476,3.753200578968972,2.508179202035535,5.152003527036868,11294.647518410706,99.0,1.0,118.0,0.0,5.3186,5.2482,BPI2012_C,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps1_s0,154287530791976545750764743660029033168,5
393060.719592229,97.26799483998911,19.453598967997824,0.2945550575072101,0.5465443552590431,0.3301248515787209,0.167173514557505,0.9119929220178165,2.10434445401188,0.13806552399182692,2.060382791038137,2.1034853089950047,13967.792841785249,4.618730605987366,3.616149918991141,2.3181212230119854,4.618186397012323,12414.795099717356,99.0,1.0,117.0,0.0,5.3186,5.2455,BPI2012_C,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps1_s0,154287530791976545750764743660029033168,5
393049.883128174,97.26799483998911,19.453598967997824,0.2939169191127825,0.554859152477454,0.3402774974004936,0.05717219977078586,0.9119929220178165,2.228692574019078,0.12521525903139263,2.185123590985313,2.2277885749936104,13142.963683372283,6.149806136963889,4.040718835021835,3.1279492150060833,6.148669706017245,9181.415050545873,87.0,1.0,118.0,0.0,5.3186,5.2281,BPI2012_C,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps0_s0,154287530791976545750764743660029033168,5
393037.000395645,97.26799483998911,19.453598967997824,0.28386088599774684,0.5668859250645055,0.3442501739090094,0.06428389214627826,0.9119929220178165,2.1359963299473748,0.12766796204959974,2.0940395619836636,2.135250633000396,13140.63043485836,5.526876212039497,3.6973968149977736,2.9842342330375686,5.526036312978249,9220.790947093725,99.0,1.0,117.0,0.0,5.3186,5.236,BPI2012_C,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps0_s0,154287530791976545750764743660029033168,5
393025.210736606,97.26799483998911,19.453598967997824,0.29101712687871373,0.558231387626704,0.33952196612142593,0.06192224173095691,0.9119929220178165,2.1801823929999955,0.12123548804083839,2.127202064031735,2.1794418020290323,13449.592064505056,5.6421463239821605,3.835674308007583,3.0289876440074295,5.641514492977876,9445.40003542181,99.0,1.0,118.0,0.0,5.3186,5.24,BPI2012_C,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,154287530791976545750764743660029033168_eps0_s0,154287530791976545750764743660029033168,5
